494,Restaurant main #GST kaam hone ke waje se bhi Hotels main kuch Fark nahi padha uspar actions Lena chahiye Tha @abpnewstv @aajtak,abpnewstv:aajtak:GST,ke waje se bhi : kuch Fark nahi padha
495,Bhai #GST reform ki tarah iska bhi credit lelo fatafat. Log bura nahi manenge.,GST:Log,reform ki tarah
496,Bhai koi #BJP #NarendraModi se pucho ke jab koi sarkari ya police afsar rishwat mange to us rishwat par kitna #GST lage ga?,BJP:NarendraModi:police:GST,ke jab koi 
497,@Modi @sanjaynirupam #home #GST @singhvarun either stamp duty ho ya GST isse industry ko bhi boost milega. Aam aadmi ko ghar milne se raha,Modi:sanjaynirupam:singhvarun:GST:aadmi,reform ki tarah : ko ghar milne se raha
498,#GST se #profit kise #GeneralPublic ko ya #Government ko.. @narendramodi @arunjaitley @aditi_tyagi @AmitShah,Government:narendramodi:arunjaitley:aditi_tyagi:AmitShah:GST,profit kise 
499,Is Christmas par #GST ka taxe bi nahi rokh payega @TigerZindaHai ko.samjhe yah aur samjhaye matlab @BeingSalmanKhan aa rahe hain.._..,BeingSalmanKhan:TigerZindaHai:GST,nahi rokh payega 
500,Ab tatti se bhi #GST ke dwara Govt ko income hogi! Unless aap tatti ko karna na chahe pic.twitter.com/DuMitYcE0O,GST:Govt,ke dwara : ko karna na chahe
501,"""Sounds like a kid's saying to his dad: papa, bhaiya ne #sharmauncle ko dikhane ke liye padhai Kiya aur first aaye #pappu #GST @republichttps://twitter.com/republic/status/887607389725237248 …""",dad:papa:bhaiya:sharmauncle:pappu:GST,dikhane ke liye padhai Kiya
502,"""Log ab #GST bhi bhar rahe hain, aur Municipal Corporation gaddhe bhi nahi bhar pa rahi. @NNBILASPUR""",Municipal:GST:NNBILASPUR,bhi bhar rahe hain : 
503,This is the power of #GST . Kabhi socha bhi tha ki sochalay bhi bill dega.,GST:sochalay,Kabhi socha bhi tha
504,Ye to ache Din aa gaye.. par Kiske? #CAG is saying #railways food is worst Pad Rahi Hai Mehngai ki Maar Jai Ho #Modi #Sarkar #Politics #GST https://twitter.com/httweets/status/891152556914753536 …,CAG:railways:Modi:Sarkar:GST,"

ache Din aa gaye : Pad Rahi Hai Mehngai ki Maar"
505,Dr. Manmohan Singh ke boye hue #GST ki fasal ko Arun Jaitely abhi press conference mein sab kuch declare krrhe haikaat rahe hai...!,Manmohan:Arun, krrhe haikaat rahe hai :  ke boye hue 
506,Yeh GST bhi koi GST hai.. Sat sun sab working....Desh mein 1 July se lagega.. apni life pe to pehle se GST lag gaya hai..,desh:GST:Sat:Sun:Desh,lag gaya hai..
507,@arunjaitley Sir kya mahine me ek bi bar bhar ni khane doge ya movie dekh e doge?? Islie vote dia tha!! Shi hai #GST,arunjaitley:GST,dekh e doge
508,"""#Soaps & #Toothpaste to cost less post #GST , ab lagta hai Modiji ki wajah se sab log nahayenge aur brush bhi karenge""",Modiji:Soaps:Toothpaste,ab lagta hai 
509,Income tax bhi badh gaya govt. ka #GST se aamdani bhi badh gayi aur fir Bhi Mumbai me #Elphinstone ka haadsa ho gaya koi farak hi nahi pada,govt.:Mumbai:Elphinstone:GST, aamdani bhi badh gayi : koi farak hi nahi pada
510,#GST #Petrol prices common janta ke jaan ley rahi or kitna lootna bake hai ? Hadd hai yar..... isse better to Congress thi aisa lag raha hai,Congress:GST:Petrol:janta,ke jaan ley rahi  : kitna lootna bake hai
511,Daily use ki 5 cheezein batao Jo #GST ane k baad wakai saste ho gae hain?,GST,wakai saste ho gae
512,"""Twitter pe aamjanta se b maangle sujhaav,bahut saare sujhaav milega,usse user review kehte Hai..@GST_Council @arunjaitley #GST #GSThelpdesk""",arunjaitley:GST, kehte Hai
513,#GST is a good step... Aap ne tau desh ka beda gark karne Ki kasam khai hai,desh:GST,Ki kasam khai hai
514,har kaam ka ek sahi time hota hai #GST me koi kharabi nahi bus galat time pe GST lagaya gaya hai demonetization ne GST ka impact km kr diya,GST,koi kharabi nahi :  lagaya gaya hai :ka impact km kr diya
515,"""Bade buzurg sahi kah gaye hai, jo kaam karega galti usi se hogi. #GSTSimplified #GST #GSTNFAILED good job @narendramodi . keep going strong.""",narendramodi:GST:buzurg, jo kaam karega galti usi se hogi
516,.. Die hard voters bhi bol Rahe hai #gst ne dubo Diya.sab kehte hai Agli baar @narendramodi aana mushkil hai,narendramodi:gst,sab kehte hai
517,"""Pehle #GST returns thik se file karo, baad me tumhara naam liya jayega ;)""",GST,thik se file karo
518,Kii baat nahi sir #Modibaters ke liye burnol #GST ke baat aur affordable ho gaya hai,burnol:sir:GST,Kii baat nahi  : ho gaya hai
519,"""Thappad se darr nahi lagta sahab, Announcement se lagta hai #DeMonetisation #GST https://twitter.com/bsindia/status/910915322743488513 …""",sahab:GST,darr nahi lagta sahab : se lagta ha
520,"""Aadhe #DeMonetisationDisaster mein chale gaye, aadhe #GST blunder mein chale gaye #IamModi akela apna naam ratne ko rah gaya https://twitter.com/ChriPerSea/status/919322547149160448 …""",GST:IamModi,"mein chale gaye, : ratne ko rah gaya"
521,Restaurant bill aur phone ke bill par 15 se 18 % tax lagne laga. I pay that. Isliye main andha Modi bhakt se sirf Modi bhakt rah gya,Restaurant:Modi:phone,rah gya
522,Bhai Teri speed ne to desh ki Waat lagadi #GST itni speed mai lagaya CA ki bhi Samaj nahi aya #IamModi,desh:GST:CA,desh ki Waat lagadi  : ki bhi Samaj nahi aya
523,Me #Modi ka fan hota agr wo bharat ki tarkki krte lekin wo bolte hy krte nhi #GST #NoteBandi jese ghatya fesle lye desh brbad kiye #IamModi,Modi:bharat:desh:GST,ki tarkki krte  
524,"""Rahul be like: """"Itana pyar to meri Maa ne bhi nahi kiya kabhi, rula dega kya pagle"""" #GST #GSThelpdeskhttps://twitter.com/bsindia/status/918168837018722304 …""",Rahul:Maa:GST,rula dega kya pagle : nahi kiya kabhi
525,Right to recall #GST #CoalScam #Noteban #metrofairincrease jaisi pareshaniyon ka permanent solution hai.,GST:CoalScam,Right to recall
526,"""Ajkal mere hisse ki 1 roti #GST khata hai aur mere hisse ki puri coffee #GST peeta hai, samj nai ata ki kamai ka 40% actually kaha Jata hai?""",GST:coffee:roti,kaha Jata hai
527,ye lo naya drama chalu.. #gst me #petrol #diesel lane ke lie kisi ne drama nahi kiya varna aaj 40₹ around hota rate,gst:petrol:diesel,ye lo naya drama chalu
528,"""vese bhi #DeMonetisation & #gst ke bad papa ke pas paise bache the vo bhi #petrol bharvane me chale gae,ab #CRACKERS kese buy kar ke denge""",gst:papa:petrol:CRACKERS,kese buy kar ke denge
529,@narendramodi @BJP4India sir ek advice hai ap sabki property ek bar me apne name kar lo #delhimetro #gst dhire dhire katne se acha ek bar me,narendramodi:BJP4India:delhimetro:gst,dhire dhire katne se acha ek bar me
530,Ye refund k paise mere hain mujhe wapis kar den . Ise #gst samjh kar sarkari khajane me jama na kare meharbani kare hum garibon pat,gst:garibon,meharbani kare hum garibon pat
531,Guys Iss diwali fatake na jalaye... Gov ne pehle se hi hamare paise jala die hai #GST #Diwali2017 #Notebandi #HappyDiwali,Gov:GST,jala die hai 
532,Av tk advocates ko smajh nhi aya #GST kya h? aur @narendramodi ji bol rhe h ki #behtar n #saral #GST,GST:naredramodi,ko smajh nhi aya : 
533,#GST GST lgake ModiJi ne ek kam to acha kia Desh k aarthik halat me sudhar aa h jayega. Desh k #Defense sector ko majabuti pradhan krega,GST:ModiJi:Desh, sudhar aa h jayega
534,Jis k paas kaala dhan hai unko #Demonitisation se prblm hai aur jinko 2 no. Karna hai unko #GST se,narendramodi:GST,Jis k paas
535,Aare bhai... @OfficeOfRG tere ko state or city ka giyaan hie naahi hai... thu kiya ganith or #GST jaise aakshron ka giyan pada raha hai... aapkotho commedy wali baten aachi lagthi hai... plz irshad kijiye.. https://twitter.com/ANI/status/928163865283530752 …,GST:Aadhar:man:madirOfficeOfRG:state:city, sudhar aa h jayega : aakshron ka giyan pada raha hai : aachi lagthi hai.
536,#BJPMoneyLaunderingDay Desh me is sadi ka sabse bdi disaster 2016 me aayi #Demonetization and #GST ye aisa LITTLE BOY and FAT MAN virus pure planning ke sath hamla ki gyi jisse desh ki aam janta economic handicap and sucide karne pr majbur kr diya gya call #BLACK DAYpic.twitter.com/vaRvg3zXIr,GST:BOY:MAN:Desh:janta,ke sath hamla ki gyi :  karne pr majbur kr diya 
537,"""Jaise he mein order karta hoon #devendra aur #narendra dono apne hisse ki #GST bhi order kar dete hai, 9% each!#ontherocks #WeekendKaVaar""",devendra:narendra:GST, kar dete hai
538,#Demonitisation aur #gst ki failure ko tajmahal jaise muddo ke peeche chipa rhe hai pm sir #failuregoverment,gst:tajmahal:pm, ke peeche chipa rhe hai
539,"""@SubhashShukla12 #GST ek gst ne poore desh ki band baja di, i hope aapki ye GST Film bhi Band hi bajayegi par HAPPY wala. All the best""",GST:Film:SubhashShukla12:desh,desh ki band baja di : Band hi bajayegi
540,"""NoteBandi fail Hai ...aisa bola to #Congress , UP , UK , Goa haar baithee""",Congress:UP:UK:Goa,aisa bola to
541,Har item k rate badh gaye hai #GST k baad...koi bhi item sasti nahi hui hai..kabhi bazaar ja kar ghar ka raashan to lao .fir bolo #IndianEconomyInICU,ghar,badh gaye hai : sasti nahi hui hai
542,Agar Ye report negative hoti to #DeMonetisation aur #GST ne desh ko duba Diya Par ab sab chup #easeofdoingbusiness #IndiaRising #EoDB,desh:GST, ko duba Diya : ab sab chup
543,ye india hai...GST abhi lagu v nahin hua..aur #GST Ka specialist bhi nikal gaye..,GST:india,desh ko duba Diya : specialist bhi nikal gaye
544,Kuch log Demonetisation ki failed analysis abhi tak kar rahe hai...... ab GST par fault nikalo... log kuch dhyan bhi denge......#GST #hate,GST:log, abhi tak kar rahe hai. : kuch dhyan bhi denge
545,Modi sarkar sar pe chadti ja rahi hai. Lagta hai modi ke election harne ka mood hai.#GST #NarendraModi,Modi:modi:NarendraModi:GST,sar pe chadti ja rahi hai : harne ka mood hai.
546,Yeh #BharatBand #GST ke khilaf nahi balki #development ke khilaf hai @narendramodi @TajinderBagga @AmitShah @sureshpprabhu @anjanaomkashyap,narendramodi:TajinderBagga:AmitShah:sureshpprabhu:anjanaomkashyap,ke khilaf nahi : ke khilaf hai 
547,#GST can play a big role for modernising India... Vo kehte hai na jab sar pe padti hai toh acche accho ko akal aa jati hai... Big step,India...:GST, jab sar pe padti hai : acche accho ko akal aa jati hai
548,@arunjaitley ji.. 1peg me kaam nahi ho rha hai!! GST ko samajhne me roz bottle lag rhi hai.. #GST #GSTQ #GSThelpdesk pic.twitter.com/kyQGXjuHrK,arunjaitley:GST,nahi ho rha hai : roz bottle lag rhi ha
549,"""#GST: 'Ek Tax Registration​, Ek Return, Ek Hi Bhugtan. Sugam hai ye Kar, Suvidha hai iski Pehchan'""",GST,Sugam hai ye Kar : Suvidha hai iski Pehchan
550,"""Ghar main Agarbatti din main do baar use hoti hai. Pooja important hai but Pooja, Archana, Sadhana etc nahi. #GSTCouncil #GST""",Pooja,use hoti hai.
551,Mujhe aisa kyu lag Raha hain ke #GST ke naam pe government Aur taqleef dene waali hain !!!,GST:government,Aur taqleef dene waali hain
552,Madam jara bhakto ko #GST ke bare me detail se batao sayad aankhe khul jaaye.,Madam:GST,aankhe khul jaaye : ke bare me
553,@arunjaitley Sahab #GST ka actual full form kya hai ? Aapko yaad bhi hai ya bhool gaye ???,arunjaitley:GST,yaad bhi hai ya bhool gaye
554,Ab #RahulGandhi batayenge ki #GST kya hai. Phle gents toilet mei jao. #RahulBotAttack #rahulkigandisoch #gst #GabbarSinghTax,RahulGandhi:GST:gents, kya hai
555,@OfficeOfRG #GST hai ya nahi hai per Aapki #standupcomedy dekh hum Gujarat ke logo ko gabbarsingh wali hasi aati hai YOU CANT BE OUR LEADERpic.twitter.com/ALGKmQJY6o,Gujarat:gabbarsingh:OfficeOfRG:GST,hasi aati hai : ke logo ko
556,@BJP4India has taken steps like #DeMonetisation & #GST . Warna agar @INCIndia hoti to 40 saal lag jaate ise laagoo karne mein. @ShefVaidya,INCIndia:ShefVaidya:BJP4India:GST,laagoo karne mein
557,"""@arunjaitley sir, aapke #GST ne mere khane ka bill lagbhag 10% badha diya hai, I deserve 10% salary hike also! What abt my salary hike??""",arunjaitley:GST,badha diya hai : 
558,Make education #GST-free - abhi nahi toh kabhi nahi!! #GST_NotAt18 #BhaiDooj2017 #ModivsMersal #MersalVsModi #Mersal,Mersal:GST, abhi nahi toh kabhi nahi
559,So I suppose BOtS have done #GST or #DeMonetisationDisaster Vikas k saath Smriti bhi pagal ho gayi hai,Smriti:GST, ho gayi hai
560,"""Ise kahte hai vinas kale wiprit buddhi ,jis movie ko censor paas kar chuka hai use bjp sirf ek diologue ke lie boycott kar rhi hai""",movie:bjp,kar chuka hai  : ke lie boycott kar rhi hai
561,#GST kaala saap #Notebandi phus phus anar Jaise #Fire #Crakers se hua iss saal ka #Diwali #celebrate #Allahabad,GST:Diwali:Allahabad, iss saal ka : phus anar
562,Ham bechare @askGST_GoI @askGSTech @gstindia ko kyun blame kar rahe hai jab hamara Finance Minister hi Chutia hai?,Minister,kar rahe hai  : 
563,Or ush corruption (#DeMonetisation + #GST ) k wajah se aaj Vikas or economy dono ICU me hai https://twitter.com/aajtak/status/921364065271685121 …,GST, k wajah se  :  ICU me hai 
564,Jumle ka julus niklega #gujarat mein tabhi to @ECI_India ne #GujaratElections2017 ko postpone kar di. Ye #GST aur hawai batein le dubegi,gujarat:ECI_India,Jumle ka julus niklega :  ko postpone kar di : hawai batein le dubegi
565,"""Mitron Gujrat me Jo kuch problem hua #DeMo, #GST ko leke uski zimadar #Congress hai.""",Gujrat:Congress:GST,ko leke  : Jo kuch problem hua
566,"""Bhool jao #Notebandi , bhool jao #GST aur Bhool jao Badhali kyoki aaaj hain Diwali ..Wish u all happy diwali .. https://twitter.com/BeingSalmanKhan/status/921007531765444608 …""",GST:Diwali,Wish u all
567,"""#noteban or #GST ke baad market ki watt lagi hi, or #modi ne apne logo ko market me khulla chor diya taki chahal pahal dikhe. #Gajabtraffic""",GST:modi:logo:market,ki watt lagi hi : khulla chor diya taki chahal pahal dikhe.
568,Koi @narendramodi ji ko bataye ki #diwali k time jo mar mar k kaam kar rahe hain woh CA’s hi hain coz of ur misgovernance #gst #taxaudit,narendramodi:diwali, jo mar mar k kaam kar rahe hain 
569,"""Jaise""""vat""""ne atal ji ka shining india feel good ko bekaar kia tha Waise hi""""#gst"""" modi ji ka digital india Make in india Barbaad ho jaayega""",atal:india:modi,ko bekaar kia tha :  Barbaad ho jaayega
570,Aur #DeMonetisation se kiska naam jodenge Modiji?? Moreover #GST itni jaldi aur is tarike se lagoo karneko to Congress ne nahi bola tha.,Modiji??:Congress:GST,kiska naam jodenge : lagoo karneko : nahi bola tha.
571,"""#TajMahal to bhana h asal maqsad to #jaishah ,asafal notebandi #GST aur bank mey charges ki loot se janta ka dhyan bhatkana h""",TajMahal:GST:bank, to bhana h :  ki loot se : ka dhyan bhatkana h
572,Dear @INCIndia 11 lakh Carore ke Gotalo se Desh ki Economy na Doobi.. ab #GST se Doob rahi He?? E Uncle kis ko ULLU banaving?? Desh ki Janta ko?? @INCGujarat,INCIndia:Desh:GST:INCGujarat,Doob rahi He :  Economy na Doobi
573,Middle class ki band baja kar rakhi hai apne modi ji ..#GST har koi na khus hai isss decision se kuch khardine ko v sochna paddh rha,modi:GST,band baja kar rakhi hai :  koi na khus hai  : kuch khardine ko v sochna paddh rha
574,Ek news #channel (#kaunJaatwale) ke hisab se desh mein #GST nahi #Emergency lage hai aisa unke report se pata chalta hai.,desh, ke hisab se :  pata chalta hai.
575,Mitro! Sabhi deshwasiyo ko DHANTERAS ki hardik badhaiya.jam k shopping kariye.. #GST #Modi,Modi:GST:DHANTERAS,hardik badhaiya
576,"""Kujh news channel yeh dikhaneki jordaar koshish kar rahe hain ki #GST #demonitization ka bazaar mein bilkul bhi asar nhi hua, @abpnewshindi""",abpnewshindi:bazaar,kar rahe hain ki : bilkul bhi asar nhi hua
577,"""Jab @INCIndia ne desh ke bussiness maan preshani ko dhyan me rakhte hue #GST se kinara kiya """"PM khud bole the congress virodh kar rhi hai""",INCIndia:desh:PM:congress, ko dhyan me rakhte hue  :  se kinara kiya : kar rhi hai
578,Sir thodi state development ki Bhi baat karte Achha lagta #modi #fake #gst #demonetisation #petrolhike #hunger,modi:gst:state,ki Bhi baat karte
579,"""#GST ab agar kabhi jaroorat pe aap loan lete ho to uske interest pe bhi 12% GST lag raha, karz lene wale ko lootne walo desh maaf nhi karega""",desh:GST,maaf nhi karega : lene wale ko lootne walo 
580,"""#GST ke liye raat 12 baje Parliament khola jaata hai, lekin kisaano ke liye ek min baat nahi karne dete: Rahul Gandhi in Banswara(Rajasthan)""",Rahul:Banswara:(Rajasthan):Parliament,ke liye :  khola jaata hai : nahi karne dete
581,@PMOIndia Sir Pranam! #GST is indeed a landmark par kripya chamcho se kahein yeh sab na karein. 2019 mein sabsey bada Opposition yehi hai :) pic.twitter.com/WZ2WJQS1KT,PMOIndia:GST,yeh sab na karein : chamcho se kahein
582,"""I get to hear this a lot these days, #GST ki wajah se Sab bandh pada hai, #Business Bahut hi slow hai, Maal nahi... http://fb.me/7ezgg9Q6G """,GST, Sab bandh pada hai : Bahut hi slow hai
583,"""Aise na Mujhe Tum Dekho #GST Laga Dunga, GST Laga ke #IncomeTax bhi Kaat lunga.pic.twitter.com/k7qtra7ykC""",GST,Aise na Mujhe Tum Dekho
584,Arey agar modi ji na hotey to #Gst ki vajah say Colgate. Rate kam nahi badtey. Lekin news dekhi ki rate kam ho gaye per item 5rs less huye h,modi:Gst:Colgate,na hotey to : ki vajah say : kam ho gaye
585,#gst market me custmer ki mar RHA hai wo bhi pyar se,gst:market:custmer,ki mar RHA hai wo :  pyar se
586,Sir aaj itne saare tweets ek saath.. holsale me??. Sir #GST chalu ho gaya hai.. doosre tweet me 1st tweet ka input credit bhi to dijiye.,Sir:GST, itne saare : ho gaya hai : credit bhi to dijiye.
587,"""@narendramodi jii, kal maine noida sec 18 ke ek restaurant me 170 rs ka khana khaya, jisme maine 30 rs ka #GST diya, Acha Laga #ISupportGST""",narendramodi:restaurant:GST,Acha Laga
588,#DogFilter Tum log kitne hi faltu hashtags chala lo ya din raat Muslims ko gaali do lekin #GST to apna kaam kar ke dikhayega. #ProPakBukhari,Muslims:GST,chala lo : kaam kar ke dikhayega
589,@narendramodi kuch pata hai students ke mehenge din agaye hai?? #gst laga diya hai bas kuch socha tha pehle?,narendramodi:students:gst,kuch pata hai  : din agaye hai :  kuch socha tha
590,Surat wale congress ki baaton me na aaye congress ne bhi GST ko support kiya hai. Wo bhi nahi nikal payega. #GST,Surat:congress:GST,ki baaton me na aaye : ko support kiya hai
591,12% #GST on #SanitaryPads ! Aadha #SwachhBharat toh *Khoon* me beh jaayega ! Hai na ?? @narendramodi,narendramodi:SanitaryPads,me beh jaayega : Hai na 
592,Modiji koe ek aadh cheez to chhod dete #GST me! Maine suna baba ramudev ki company gst se free h? Is that right?,Modiji:ramudev:GST,to chhod dete :  se free h
593,Bhai yeh net neutrality hai kya ab tak samajh na paya....#GST aur #NetNeutrality dono mujhe ek jaise hi lagte hai, ,ab tak samajh na paya : ek jaise hi lagte hai
594,Sir ji paisa bolta hai us ki taza misaal #GST ka advertisement hai.,Sir:GST,paisa bolta hai : 
595,1 saal pehle aapk bahut videos dekha jisme aap modi ki tarif karte the. Ab tarif kar k thakk gaye ya #GST ka hisab laga rahe h,modi:GST,ki tarif karte the :  kar k thakk gaye : ka hisab laga rahe h
596,#GSTCouncilMeet meeting ke Baad Diwali se pehle Diwali aa gayi.,Diwali,ke Baad :  aa gayi.
597,Agar aur ek meeting ho gayi toh recession bhi sabse pehle aa jaega. #GST,GST,ho gayi toh : sabse pehle aa jaega
598,"""#pappu saying Aaj mere pas Gadi hai, bangla hai, #swissbank balance hai, tumhare pas kya hai?""",pappu:Gadi:bangla:swissbank,tumhare pas kya hai
599,"""sabhi chhote dukandar khush hain unpar #GST registration lagu nhi,par distribution line sambhal kar deal kar rahi hai,kal shivalay market/1""",GST, kar rahi hai : khush hain unpar
600,Ha general walo ke pass toh peso ki boriya hai unhke liye toh khuch bhi mehenga nahi hai ,,ke pass : khuch bhi mehenga nahi hai
601,Chai bechne wala aaj pure desh ko chai pila raha hai! Bhai ab ki baar definitely NO MODI SARKAR! #GST#CHUTIYAPA,desh:MODI:SARKAR!:GST,Chai bechne wala:ab ki baar
602,Modi sarkar ne Congress party ko bhi #GST mein shamil kar liya hai kya?,Modi:sarkar:Congress:GST,shamil kar liya
603,Congress party ka pura buisness khatam ho gaya hai.,Congress,buisness khatam
604,Aane wali generations ko hum keh sakte hain humne unke liye #Demonetization n #GST jaisi cheezon ko jhela..,GST,Aane wali generations:keh sakte hain
605,"""#khakra #GST @narendramodi ModiJi Chole Bhature, Chilli Potato Ka bhi price me kuch bargain ho jae too.""",narendramodi:ModiJi, Chole Bhature:Chilli Potato:price me kuch bargain
606,"""1 aur failure! #notebandi main bar-2 niyam badla, now #GST! kam karna sai pehla budhiman sochta h, aur kam karna ka bad murakh sochta h""",,kam karna sai pehla budhiman sochta h:aur kam karna ka bad murakh sochta h: niyam badla
607,#Farsan is BAE because Chai ke saath bhi aur Daaru ke saath bhi ! #ModiAnnouncement - Farsan and #Namkeen to get cheaper ! #GST,Namkeen:GST:Chai:Daaru:Farsan,saath bhi
608,Kiski ghar mein hogi #Diwali ki Khushi aur kiski ke ghar mein hogi #GSTCouncilMeet outcome ki Khushi. #GST,GST:Diwali:ghar,mein hogi:Khushi aur:outcome ki Khushi
609,#GST rates Kam ho Gaye ...Aab to growth patri par aa jayengi na Bhai....,GST,rates Kam ho Gaye:growth patri par
610,"""Jis Desh me logon Ko """"no means no"""" aur """"consent"""" ka meaning ab samaj me Aya hai, whan """"demonetization"""" n """"GST"""" ghanta samaj me ayega! #GST""",desh:logon:GST,no means no:ghanta samaj me ayega!
611,Kisi ko bhi #GST ke baare mai idea nahi hai. @arunjaitley bhi confused aur hum sab bhi confused. #gstcouncil,arunjaitley:GST:gstcouncil,Kisi ko bhi:idea nahi hai.:baare mai
612,sayad #gst aane ke bad #incometax rahega hi nahi!! @Swamy39 ek interview me bol gae thepic.twitter.com/d6O7hNlXGx,gst:Swamy39,aane ke bad:interview me:bol gae
613,Mere yaha aaj bhi achhe business man Jo lakho ka turn over karte wo #Gst se bahut dur hai,Gst,Mere yaha:aaj bhi:business man:lakho ka turn over:bahut dur
614,Agar koi reform ki baat kare to usse kahiyye ki Gasoline and Diesel ko GST k andar la k dikhaiyye #PMO #CNBC #INDIA #GST,PMO:INDIA:Gasoline:Diesel:CNBC:GST,reform ki baat:andar la k
615,Acha dinner karte hue dhyan aaya ki GST ke baad kya kisi item ka rate kam hua h??,dinner:GST,karte hue:dhyan aaya:item ka rate: kam hua
616,"""Well said, but aapko ye manana padega ki, ab ground level pe kaam nahi ho raha, main ab bhi #DeMonetisation aur #GST ke liye apke sath hoon""",GST,"Well said,:manana padega:ground level:nahi ho raha:ke liye:apke sath"
617,"""#Demonitization & #GST jaise needless kadam ko """"aavaashyak"""" keh ke MSME ka poora structure weak kar diya, ab aur kaunse kadam baaki hain? https://twitter.com/PMOIndia/status/915567479404896256 …""",GST:MSME,needless kadam:poora structure: weak kar diya:ab aur:kaunse kadam:
618,So @muglikar_ ko economist banana tha isliye modiji ne desh ko gareeb banaya. Ab samza #DeMonetisation aur #GST ka game.,muglikar_:modiji:desh:GST,banana tha:gareeb banaya
619,Petrol do rupiya kam hone se rahat nahi hogi. Kam se kam dus rupiya kam hona chahiye aur #GST ko saral kijiye. Tax bhi kam kijiye,Petrol:GST,kam hone:nahi hogi: Kam se kam:saral kijiye:kam kijiye
620,Suna #GST bhi fail ho gaya!,GST,fail ho gaya
621,"""@adhia03 Ur name is hasmukh par tum sabko rulate ho, #DeMonetisation #GST dono me rulaya, dhandha choupat, daya karo Mai baap @BJP4India""",adhia03:GST:BJP4India,tum sabko:rulate ho:dono me:daya karo:Mai baap
622,"""#modiji Zara gour kijiye #petrol ke baare me or #GST ke bare me, bullet train se zyada Abhi India me or zyada zaruri hai jo roz marrati 3/4""",modiji:India:petrol:GST:train:bullet,Zara gour kijiye:se zyada:zyada zaruri:roz marrati
623,#Modiji #GST aane se pehle main Bahut khush thaa.. is liye ki Modiji ka plan hai toh zarur Desh or Janta done ke liye Sabse achchaa hoga 1/4,Modiji:Desh:Janta,aane se pehle:Bahut khush:plan hai toh zarur 
624,"""Namaskar @narendramodi ji, i hate political person, but sirf main Modiji Ko jaanta or manta hu #Modiji #GST Janta ko khokla kr Raha he #Helppic.twitter.com/ZauNqVkvop""",narendramodi:GST:Janta,political person:jaanta or manta:khokla kr:Raha he
625,Waise bhi achievement to aapki koi hai nahi #GST #Demonetisation #petrolpricehike #Unemployment,GST,Waise bhi: koi hai nahi
626,#gst se profit margin kam ho gaya hai aur CA ne apni fees 4 guna badhadi hai.sabhi sector me sale giri hui hai #AbKiBaarQuestionYourSarkar,gst:CA,kam ho gaya:profit margin:badhadi hai:sabhi sector me sale:giri hui hai 
627,pehle vyapari 3 mahine me 1 baari bharta tha return aur ab #gst mahine me 4 baari bharna padta hai #AbKiBaarQuestionYourSarkar,gst:vyapari,pehle vyapari:baari bharta:return aur:padta hai
628,kya #gst laaye hai 1 mahine me 4 baari return bharo agle bande ne galat bhari to aapka return katega #AbkiBarQuestionYourSarkar,gst:bande,return bharo agle:galat bhari:aapka return:katega
629,The great #Modi and #ArunJaitely ke #Demonetisation aur #GST ki wajah se hone wali desh ki tarakki... Isse Zaroor... http://fb.me/1mpJmsThg,Modi:ArunJaitely:desh:GST,desh ki tarakki:The great
630,"""Ye tir kahi #Ravan ko miss kar ke kisi #aamadmi ko naa lag jaye , samhhal ke mariyega sir.#Notebandi and #Gst ki tarah misfire na ho jaye. https://twitter.com/narendramodi/status/914138490316529664 …""",Ravan:aamadmi:Sir:Gst,naa lag jaye:samhhal ke mariyega:misfire na ho jaye
631,#Barish bhi confused hai abhi barsun ya #GST aane ke baad.....,Barish:GST,confused hai:aane ke baad
632,"""kahan gaye wo log jo """"10 things to know blah blah karte the""""? #GST par bhi to kuchh leekho saalon""",GST,kahan gaye wo log:kuchh leekho saalon
633,#GST will be launched soon... saala ek line bhi #GST ka pata nahin hai,GST,pata nahin hai:saala ek line bh
634,"""Dikh raha hai, tabhi to #kisanHit me #Fertilizer p #GST laga,Sharm ati hai ki tumko suprt karta tha @narendramodi @PMOIndia @myogiadityanathhttps://twitter.com/BJP4India/status/878657207943835648 …""",Fertilizer:GST:PMOIndia:narendramodi:myogiadityanath,Sharm ati hai:tumko suprt karta tha
635,Bhai ye #GST ke bare m kisi ko kuch idea hai kya?? pic.twitter.com/day86iEu7i,narendramodi,idea hai kya:bare m kisi ko:kuch idea hai
636,GST samajhna zada mushkil hai ya meri bandi k mood swings? #GST,GST:bandi,samajhna zada:samajhna zada:
637,"""Now I am sure, #GST sabko le dubegi. #Modiji aap kaise bachoge ? Yeh aapke khilaaf koi saajish hai. @PMOIndia""",GST:Modiji:PMOIndia,I am sure:sabko le dubegi:aapke khilaaf
638,"""Bharat band against #GST on 30 June, announces BHARTIYA UDYOG VYAPAR MANDAL @ANI_news @PTI_News @indiatvnews @ZeeTV @ndtv @aajtak""",Bharat:GST:ANI_news :PTI_News:indiatvnews:ZeeTV:ndtv:aajtak,band against:BHARTIYA UDYOG VYAPAR MANDAL
639,#GST ko le kar market m bachha bachha bhi draa betha h...#GST ki esi hawaa banna dali h...,GST,bachha bachha:hawaa banna dali
640,GST ke baad old monk sasta hoga ya mehangha ? #gst,GST:monk,sasta hoga
